timestamp,stream,waveform,gas,lead,sample_count,min,max,mean
2026-04-22T11:35:28.035000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:28.035000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:28.035000,SBX_ANAES_WAVE,pressure,,,10,-0.14,-0.12,-0.132
2026-04-22T11:35:28.035000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:28.437000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:28.437000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:28.437000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:28.437000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:28.437000,SBX_ANAES_WAVE,pressure,,,10,-0.14,-0.09,-0.11
2026-04-22T11:35:28.437000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:28.860000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:28.860000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:28.860000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:28.860000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:28.860000,SBX_ANAES_WAVE,pressure,,,10,-0.14,-0.12,-0.133
2026-04-22T11:35:28.860000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:29.289000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:29.289000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:29.289000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:29.289000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:29.289000,SBX_ANAES_WAVE,pressure,,,10,-0.14,-0.12,-0.131
2026-04-22T11:35:29.289000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:29.642000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:29.642000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:29.642000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:29.642000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:29.642000,SBX_ANAES_WAVE,pressure,,,10,-0.14,-0.13,-0.138
2026-04-22T11:35:29.642000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:30.036000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:30.036000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:30.036000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:30.036000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:30.036000,SBX_ANAES_WAVE,pressure,,,10,-0.14,-0.13,-0.138
2026-04-22T11:35:30.036000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:30.438000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:30.438000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:30.438000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:30.438000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:30.438000,SBX_ANAES_WAVE,pressure,,,10,-0.14,-0.13,-0.138
2026-04-22T11:35:30.438000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:30.835000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:30.835000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:30.835000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:30.835000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:30.835000,SBX_ANAES_WAVE,pressure,,,10,-0.14,-0.1,-0.123
2026-04-22T11:35:30.835000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:31.295000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:31.295000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:31.295000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:31.295000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:31.295000,SBX_ANAES_WAVE,pressure,,,10,-0.13,-0.11,-0.117
2026-04-22T11:35:31.295000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:31.654000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:31.654000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:31.654000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:31.654000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:31.654000,SBX_ANAES_WAVE,pressure,,,10,-0.14,-0.11,-0.129
2026-04-22T11:35:31.654000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:32.058000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:32.058000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:32.058000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:32.058000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:32.058000,SBX_ANAES_WAVE,pressure,,,10,-0.14,-0.12,-0.136
2026-04-22T11:35:32.058000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:32.436000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:32.436000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:32.436000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:32.436000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:32.436000,SBX_ANAES_WAVE,pressure,,,10,-0.13,-0.1,-0.118
2026-04-22T11:35:32.436000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:32.836000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:32.836000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:32.836000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:32.836000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:32.836000,SBX_ANAES_WAVE,pressure,,,10,-0.13,-0.1,-0.115
2026-04-22T11:35:32.836000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:33.296000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:33.296000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:33.296000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:33.296000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:33.296000,SBX_ANAES_WAVE,pressure,,,10,-0.14,-0.12,-0.131
2026-04-22T11:35:33.296000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:33.636000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:33.636000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:33.636000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:33.636000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:33.636000,SBX_ANAES_WAVE,pressure,,,10,-0.14,-0.13,-0.139
2026-04-22T11:35:33.636000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:34.035000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:34.035000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:34.035000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:34.035000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:34.035000,SBX_ANAES_WAVE,pressure,,,10,-0.14,-0.1,-0.122
2026-04-22T11:35:34.035000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:34.434000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:34.434000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:34.434000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:34.434000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:34.434000,SBX_ANAES_WAVE,pressure,,,10,-0.14,-0.1,-0.124
2026-04-22T11:35:34.434000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:34.835000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:34.835000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:34.835000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:34.835000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:34.835000,SBX_ANAES_WAVE,pressure,,,10,-0.14,-0.11,-0.127
2026-04-22T11:35:34.835000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:35.293000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:35.293000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:35.293000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:35.293000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:35.293000,SBX_ANAES_WAVE,pressure,,,10,-0.14,-0.11,-0.129
2026-04-22T11:35:35.293000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:35.641000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:35.641000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:35.641000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:35.641000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:35.641000,SBX_ANAES_WAVE,pressure,,,10,-0.14,-0.12,-0.131
2026-04-22T11:35:35.641000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:36.036000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:36.036000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:36.036000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:36.036000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:36.036000,SBX_ANAES_WAVE,pressure,,,10,-0.14,-0.11,-0.127
2026-04-22T11:35:36.036000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:36.471000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:36.471000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:36.471000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:36.471000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:36.471000,SBX_ANAES_WAVE,pressure,,,10,-0.14,-0.12,-0.135
2026-04-22T11:35:36.471000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:36.834000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:36.834000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:36.834000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:36.834000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:36.834000,SBX_ANAES_WAVE,pressure,,,10,-0.14,-0.12,-0.133
2026-04-22T11:35:36.834000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:37.289000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:37.289000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:37.289000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
